home_form_last8,away_form_last8,home_goal_avg,away_goal_avg,home_conceded_avg,away_conceded_avg,home_xg_proxy,away_xg_proxy,home_shots_avg,away_shots_avg,home_sot_avg,away_sot_avg,home_corners_avg,away_corners_avg,home_cards_avg,away_cards_avg,head_to_head_score,home_league_position,away_league_position,home_home_win_rate,away_away_win_rate,home_advantage,home_strength_score,away_strength_score,goal_diff_ratio,position_diff,form_diff,xg_diff,result
0.3738,0.4575,1.0,1.125,1.5,1.125,0.2588,0.3391,10.625,11.875,2.75,5.5,5.125,3.625,2.125,2.375,1.0,17,26,0.5,0.3,-0.0037,0.7436,1.1253,-0.0588,0.45,-0.0837,-0.0803,home_win
0.4575,0.3738,0.875,1.125,0.75,0.75,0.3617,0.2444,11.75,10.375,4.25,3.875,4.875,3.875,2.375,3.0,0.125,8,6,0.6,0.2,0.1638,1.0326,1.0036,-0.125,-0.1,0.0837,0.1173,home_win
0.7075,0.6663,1.375,0.875,0.625,2.125,0.2857,0.4773,12.25,11.125,3.5,3.875,4.875,5.375,2.625,2.625,0.375,3,5,0.7,0.6,0.1213,1.1849,0.9365,0.2222,0.1,0.0413,-0.1916,away_win
0.4575,0.5825,1.125,0.75,0.875,1.0,0.4021,0.2804,12.125,7.625,4.875,3.25,4.75,3.25,2.625,2.375,0.0,7,1,0.6,0.7,-0.045,1.1164,0.9778,0.2,-0.3,-0.125,0.1217,away_win
0.4163,0.1663,1.0,2.0,1.375,1.125,0.2917,0.3125,9.0,14.125,2.625,6.125,4.5,7.5,2.625,2.125,0.5,22,30,0.5,0.1,0.33,0.7569,1.2398,-0.3333,0.4,0.25,-0.0208,draw
0.125,0.29,0.5,1.125,1.375,0.625,0.2875,0.28,10.0,11.125,2.875,3.625,4.75,5.375,2.25,1.75,0.25,25,11,0.1,0.1,-0.085,0.5928,0.9836,-0.3846,-0.7,-0.165,0.0075,home_win
0.25,0.3325,0.875,1.75,1.375,1.25,0.3077,0.3438,9.75,10.0,3.0,3.375,4.25,2.75,2.375,2.625,0.5,25,9,0.2,0.1,-0.0025,0.7168,0.9603,-0.3333,-0.8,-0.0825,-0.0361,away_win
0.5825,0.3738,1.375,1.375,0.5,1.0,0.3505,0.2391,12.125,12.375,4.25,4.625,4.0,5.0,2.25,2.75,0.875,10,17,0.6,0.3,0.2888,1.2586,1.0615,0.0,0.35,0.2087,0.1114,home_win
0.3325,0.4163,0.75,1.375,1.5,1.25,0.2785,0.4286,9.875,11.5,2.75,4.25,5.0,5.625,2.5,2.375,0.1667,22,7,0.4,0.4,-0.0037,0.6854,1.025,-0.2941,-0.75,-0.0837,-0.1501,away_win
0.3738,0.4575,1.0,1.5,1.5,1.25,0.3333,0.4167,10.875,14.25,3.625,4.25,4.375,4.875,3.5,3.0,0.5,18,27,0.0,0.1,-0.0037,0.8403,1.0499,-0.2,0.45,-0.0837,-0.0834,away_win
0.2075,0.4563,1.25,1.0,1.875,1.125,0.3452,0.3061,10.5,11.0,3.625,3.75,4.125,4.25,2.75,3.0,0.0,30,4,0.2,0.1,-0.1688,0.8008,0.9381,0.1111,-1.3,-0.2488,0.0391,home_win
0.29,0.6663,0.625,0.75,1.25,2.125,0.2714,0.4271,8.75,11.25,2.375,3.875,2.75,5.25,3.0,2.625,0.125,11,5,0.3,0.6,-0.2962,0.6365,0.9111,-0.0909,-0.3,-0.3762,-0.1557,draw
0.5825,0.1237,1.375,2.25,0.875,0.75,0.3243,0.2772,13.875,11.75,4.5,4.25,6.875,4.875,2.5,2.25,1.0,1,23,0.6,0.0,0.5387,1.2448,1.1424,-0.2414,1.1,0.4587,0.0471,home_win
0.165,0.7075,0.625,0.625,1.625,2.5,0.3086,0.4545,10.125,15.125,3.125,3.625,4.625,5.0,2.0,2.0,0.25,12,2,0.3,0.7,-0.4625,0.6411,0.8964,0.0,-0.5,-0.5425,-0.1459,away_win
0.3325,0.5825,1.0,0.5,1.375,1.0,0.3136,0.3542,14.75,11.125,4.625,2.5,6.125,3.375,3.125,3.125,0.5,26,8,0.3,0.3,-0.17,0.9384,0.773,0.3333,-0.9,-0.25,-0.0406,away_win
0.3738,0.5825,0.625,0.75,1.0,1.125,0.2022,0.297,11.125,11.375,2.25,3.0,3.125,4.375,2.5,3.5,0.0,6,3,0.3,0.6,-0.1287,0.6891,0.8675,-0.0909,-0.15,-0.2087,-0.0948,away_win
0.4575,0.3325,1.375,1.5,1.5,0.75,0.3776,0.32,12.25,13.0,4.625,5.25,4.75,3.5,2.125,1.625,0.25,9,26,0.4,0.3,0.205,1.0489,1.1917,-0.0435,0.85,0.125,0.0576,home_win
0.7075,0.7075,2.5,0.375,0.625,1.5,0.4333,0.3721,18.75,12.875,8.125,3.75,6.5,5.875,1.625,2.625,0.375,2,10,0.7,0.5,0.08,1.8944,0.868,0.7391,0.4,0.0,0.0612,home_win
0.4575,0.25,1.25,1.25,1.375,0.75,0.4091,0.325,11.0,11.0,4.5,4.375,4.0,3.625,3.875,3.0,0.5,27,25,0.5,0.3,0.2875,1.0193,1.0277,0.0,-0.1,0.2075,0.0841,draw
0.3313,0.7075,0.875,0.75,1.0,1.875,0.2959,0.3419,12.25,8.5,3.625,3.5,4.875,3.375,3.5,2.125,0.0,4,1,0.4,0.8,-0.2962,0.8772,0.9716,0.0769,-0.15,-0.3762,-0.046,away_win
0.5413,0.6663,1.375,0.75,1.25,1.25,0.4242,0.3913,12.375,12.0,5.25,3.0,4.25,5.0,2.625,3.375,0.125,7,3,0.5,0.7,-0.045,1.1734,0.8883,0.2941,-0.2,-0.125,0.0329,draw
0.3738,0.2488,0.875,1.75,1.125,0.875,0.2283,0.2828,11.5,12.5,2.625,5.0,4.875,5.0,2.375,2.25,1.0,17,18,0.5,0.3,0.205,0.7447,1.1488,-0.3333,0.05,0.125,-0.0545,home_win
0.5825,0.165,1.125,1.875,0.25,0.75,0.3271,0.3,13.375,14.75,4.375,5.125,5.625,5.75,2.25,2.5,0.25,8,12,0.6,0.0,0.4975,1.467,1.1886,-0.25,0.2,0.4175,0.0271,away_win
0.5825,0.2075,1.875,1.625,0.75,0.625,0.4421,0.3171,11.875,12.0,5.25,5.375,4.375,5.5,2.5,2.375,0.3333,5,22,0.5,0.3,0.455,1.3695,1.224,0.0714,0.85,0.375,0.125,home_win
0.3738,0.2063,0.625,1.25,0.875,0.375,0.1979,0.25,12.0,11.5,2.375,4.125,3.625,5.5,2.625,2.5,0.25,6,12,0.3,0.1,0.2475,0.7252,1.1709,-0.3333,0.3,0.1675,-0.0521,home_win
0.0825,0.2075,0.5,2.0,2.5,1.25,0.2842,0.3605,11.875,14.75,3.375,5.375,4.125,7.0,2.375,2.75,0.5,23,30,0.1,0.1,-0.045,0.5719,1.1637,-0.6,0.35,-0.125,-0.0763,home_win
0.2913,0.1663,0.875,2.375,1.25,0.5,0.3571,0.3131,10.5,13.25,3.75,4.125,4.125,6.75,2.375,2.25,0.0,25,23,0.2,0.0,0.205,0.826,1.2665,-0.4615,-0.1,0.125,0.044,home_win
0.29,0.29,0.875,1.25,1.375,0.75,0.2911,0.2812,9.875,11.5,2.875,4.0,4.375,3.375,1.75,3.75,0.0,11,4,0.3,0.1,0.08,0.7216,1.0202,-0.1765,-0.35,0.0,0.0099,away_win
0.2913,0.7075,0.625,0.625,1.75,2.0,0.2887,0.3559,12.125,8.875,3.5,3.75,5.125,3.625,3.0,2.0,0.5,26,1,0.3,0.8,-0.3362,0.711,0.9709,0.0,-1.25,-0.4163,-0.0672,away_win
0.2075,0.4575,0.875,0.875,1.875,1.125,0.2637,0.2368,11.375,8.75,3.0,3.75,4.125,3.125,2.875,3.875,0.125,18,6,0.0,0.2,-0.17,0.666,0.9035,0.0,-0.6,-0.25,0.0269,home_win
0.7075,0.5413,1.375,1.375,0.625,1.625,0.4082,0.383,12.25,9.625,5.0,2.625,4.125,2.5,2.25,2.375,0.5,3,9,0.6,0.2,0.2463,1.351,0.8596,0.0,0.3,0.1663,0.0252,home_win
0.7075,0.4988,2.25,1.25,0.75,1.25,0.3975,0.413,20.125,13.75,8.0,3.625,6.875,4.75,1.375,2.375,0.75,2,27,0.7,0.2,0.2888,1.7945,0.9547,0.2857,1.25,0.2087,-0.0155,home_win
0.1663,0.4575,0.5,0.375,2.0,0.875,0.2821,0.292,9.75,8.875,2.75,1.75,4.75,2.75,2.375,2.875,0.3333,22,8,0.3,0.3,-0.2112,0.554,0.6476,0.1429,-0.7,-0.2913,-0.0099,away_win
0.165,0.5413,0.5,1.25,1.875,1.375,0.303,0.4272,8.25,11.875,2.5,4.75,2.625,5.625,3.125,2.75,0.375,12,7,0.2,0.5,-0.2962,0.5386,1.0867,-0.4286,-0.25,-0.3762,-0.1242,home_win
0.6663,0.7075,1.625,0.5,0.625,2.25,0.3765,0.4742,10.625,11.125,4.0,3.375,3.75,5.0,2.0,2.125,0.25,10,5,0.6,0.5,0.0387,1.2498,0.8278,0.5294,-0.25,-0.0413,-0.0977,home_win
0.2075,0.4575,1.25,1.125,1.75,1.0,0.3516,0.25,11.375,9.625,4.0,3.25,4.625,3.875,3.625,2.125,0.5,30,17,0.3,0.3,-0.17,0.8474,0.9035,0.0526,-0.65,-0.25,0.1016,away_win
0.1663,0.1663,0.625,2.25,2.25,0.25,0.3511,0.2442,11.75,14.25,4.125,5.875,4.375,3.75,2.5,1.75,0.0,23,26,0.2,0.2,0.08,0.7147,1.6612,-0.5652,0.15,0.0,0.1069,away_win
0.4988,0.1663,1.125,1.625,1.0,1.0,0.4051,0.3605,9.875,15.25,4.0,5.75,4.25,6.5,4.25,2.625,0.5,27,30,0.4,0.1,0.4125,1.0053,1.1567,-0.1818,0.15,0.3325,0.0446,home_win
0.7075,0.1663,2.25,2.125,0.5,0.625,0.3659,0.2651,15.375,13.0,5.625,6.375,7.125,5.375,2.25,2.125,1.0,1,22,0.6,0.2,0.6212,1.6909,1.3984,0.0286,1.05,0.5413,0.1008,home_win
0.4163,0.4163,1.25,1.875,1.125,1.25,0.2362,0.3441,15.875,10.5,3.75,3.0,5.25,2.875,2.25,2.25,0.625,6,9,0.4,0.2,0.08,0.9547,0.9722,-0.2,0.15,0.0,-0.1079,home_win
0.5413,0.2913,1.375,2.0,0.5,1.125,0.3025,0.3118,14.875,13.75,4.5,5.125,5.625,5.25,1.75,2.25,0.625,8,18,0.5,0.3,0.33,1.2696,1.1807,-0.1852,0.5,0.25,-0.0093,home_win
0.5413,0.2488,1.0,2.0,1.0,0.75,0.2323,0.2742,12.375,13.5,2.875,5.375,5.375,6.375,2.25,2.375,0.0,17,11,0.6,0.1,0.3725,0.8703,1.265,-0.3333,-0.3,0.2925,-0.0419,away_win
0.6663,0.3738,2.125,1.375,0.5,1.0,0.4433,0.32,12.125,12.125,5.375,3.875,4.625,4.0,2.125,3.75,0.375,5,4,0.5,0.2,0.3725,1.5538,1.0075,0.2143,-0.05,0.2925,0.1233,draw
0.7913,0.2913,1.625,1.375,0.375,1.0,0.3678,0.3735,10.875,11.5,4.0,4.5,4.375,4.625,2.0,3.0,0.75,10,25,0.7,0.3,0.58,1.4381,1.027,0.0833,0.75,0.5,-0.0057,home_win
0.5413,0.2487,1.375,1.625,1.25,1.0,0.4632,0.2907,11.875,15.375,5.5,5.0,4.625,5.125,2.875,2.875,0.5,7,12,0.5,0.1,0.3725,1.2024,1.1069,-0.0833,0.25,0.2925,0.1725,home_win
0.7075,0.8325,1.75,0.75,0.75,2.75,0.4565,0.3869,11.5,12.625,5.25,3.5,4.125,4.625,2.25,2.375,0.125,3,2,0.6,0.8,-0.045,1.4057,0.9374,0.4,-0.05,-0.125,0.0696,away_win
0.6663,0.1663,1.75,1.5,0.625,0.875,0.336,0.3529,15.625,14.125,5.25,5.375,5.0,6.375,1.625,2.5,1.0,8,30,0.5,0.0,0.58,1.4026,1.1182,0.0769,1.1,0.5,-0.0169,home_win
0.2913,0.5825,0.375,0.5,1.875,1.625,0.2658,0.4078,9.875,11.625,2.625,3.5,3.5,5.25,3.25,2.25,0.25,26,5,0.3,0.5,-0.2112,0.5669,0.8234,-0.1429,-1.05,-0.2913,-0.142,draw
0.3325,0.1663,0.875,2.125,1.875,0.625,0.3182,0.3663,8.25,14.0,2.625,4.125,2.375,6.5,3.125,2.625,0.1667,11,23,0.2,0.0,0.2463,0.6778,1.169,-0.4167,0.6,0.1663,-0.0481,away_win
0.3738,0.5825,1.125,1.0,1.5,1.625,0.3085,0.4409,11.75,11.625,3.625,3.125,4.625,4.75,4.25,3.5,0.25,4,3,0.4,0.7,-0.1287,0.8799,0.8871,0.0588,-0.05,-0.2087,-0.1324,away_win
0.5825,0.7075,1.25,0.375,1.0,2.25,0.4324,0.3623,9.25,6.375,4.0,2.625,4.5,2.75,3.875,2.25,0.0,27,1,0.4,0.9,-0.045,1.0584,0.7993,0.5385,-1.3,-0.125,0.0701,away_win
0.2487,0.5413,1.0,0.75,1.625,1.625,0.2737,0.2623,11.875,8.875,3.25,3.5,4.625,3.625,1.625,3.875,0.25,12,6,0.3,0.2,-0.2125,0.7467,0.8392,0.1429,-0.3,-0.2925,0.0114,draw
0.4163,0.7913,1.125,0.5,1.875,1.5,0.3372,0.3448,10.75,13.0,3.625,3.5,4.0,6.375,2.375,2.625,0.125,9,10,0.4,0.4,-0.295,0.8592,0.8911,0.3846,0.05,-0.375,-0.0076,home_win
0.2913,0.5413,1.125,1.375,1.375,1.25,0.3678,0.4479,10.875,10.875,4.0,4.625,4.25,3.875,2.25,2.75,0.0,25,7,0.3,0.5,-0.17,0.8842,1.1095,-0.1,-0.9,-0.25,-0.0801,away_win
0.8325,0.5,2.25,1.125,0.875,0.875,0.3537,0.2626,18.375,9.5,6.5,3.625,6.0,3.625,1.25,1.875,0.75,2,17,0.8,0.3,0.4125,1.6475,0.9819,0.3333,0.75,0.3325,0.0911,draw
0.2913,0.1663,1.25,2.25,1.75,0.625,0.3218,0.3067,10.875,14.75,3.5,6.75,4.125,5.75,2.625,2.125,0.25,18,23,0.1,0.2,0.205,0.8244,1.4624,-0.2857,0.25,0.125,0.0151,home_win
0.5413,0.5413,1.0,0.875,1.0,1.75,0.2727,0.2759,12.375,9.5,3.375,3.75,5.0,4.125,3.125,3.625,0.375,17,6,0.6,0.2,0.08,0.9256,0.8804,0.0667,-0.55,0.0,-0.0032,away_win
0.1663,0.4163,0.75,1.625,1.75,1.375,0.3671,0.3297,9.875,13.25,3.625,4.625,4.0,4.875,3.625,3.0,0.0,30,18,0.3,0.3,-0.17,0.7072,1.0799,-0.3684,-0.6,-0.25,0.0374,home_win
0.6663,0.2913,1.75,1.75,0.875,1.375,0.4356,0.382,12.625,11.625,5.5,4.25,5.125,4.75,2.5,2.375,0.25,3,25,0.6,0.2,0.455,1.3859,1.0208,0.0,1.1,0.375,0.0536,home_win
0.3325,0.6663,1.0,0.625,1.625,2.0,0.28,0.2969,12.5,9.375,3.5,2.0,4.625,3.25,4.0,2.875,0.5,4,8,0.3,0.4,-0.2537,0.8194,0.6811,0.2308,0.2,-0.3337,-0.0169,draw
0.2913,0.8325,1.125,0.875,2.25,2.25,0.338,0.3203,8.875,10.5,3.0,3.375,2.25,3.875,3.25,2.125,0.125,11,2,0.2,0.8,-0.4612,0.7317,0.9564,0.125,-0.45,-0.5413,0.0177,away_win
0.2913,0.6663,0.875,0.625,1.875,1.25,0.4062,0.3529,12.0,12.625,4.875,3.5,4.75,5.875,2.25,3.0,0.5,22,10,0.2,0.3,-0.295,0.9012,0.8929,0.1667,-0.6,-0.375,0.0533,draw
0.2913,0.2488,0.25,1.75,1.75,1.125,0.2353,0.28,8.5,13.0,2.0,4.625,3.0,4.25,2.625,2.875,0.0,26,12,0.3,0.1,0.1225,0.4841,1.0701,-0.75,-0.7,0.0425,-0.0447,draw
0.5413,0.6238,1.625,0.25,1.625,1.5,0.4375,0.4112,12.0,11.5,5.25,3.0,4.75,5.625,2.625,2.25,0.375,7,5,0.5,0.5,-0.0025,1.1859,0.7508,0.7333,-0.1,-0.0825,0.0263,home_win
0.7913,0.4163,2.375,1.875,0.375,1.125,0.3611,0.3373,18.0,10.875,6.5,3.75,7.625,3.0,2.375,2.375,0.5,1,9,0.6,0.2,0.455,1.9214,1.0655,0.1176,0.4,0.375,0.0238,home_win
0.1663,0.4575,0.75,1.0,2.375,1.0,0.3429,0.4,8.75,13.625,3.0,3.375,4.25,4.375,3.5,3.25,0.5,23,27,0.2,0.2,-0.2112,0.6136,0.903,-0.1429,0.2,-0.2913,-0.0571,draw
0.4163,0.2913,1.25,2.0,1.5,1.0,0.3095,0.3288,10.5,14.625,3.25,5.875,5.25,5.625,3.0,3.0,0.5,18,11,0.2,0.2,0.205,0.8579,1.2827,-0.2308,-0.35,0.125,-0.0193,draw
0.2913,0.2075,1.375,2.0,1.75,0.375,0.3908,0.2063,10.875,14.625,4.25,6.125,3.25,4.75,2.125,2.0,0.5,25,26,0.3,0.3,0.1638,0.9283,1.5051,-0.1852,0.05,0.0837,0.1845,draw
0.5413,0.0825,1.75,2.375,1.0,0.5,0.2975,0.2931,15.125,15.375,4.5,7.125,5.375,7.0,2.875,2.375,0.8333,6,23,0.5,0.2,0.5387,1.1875,1.5508,-0.1515,0.85,0.4587,0.0044,draw
0.3738,0.2488,0.875,1.75,1.125,1.0,0.3889,0.2887,9.0,15.5,3.5,5.25,4.5,5.625,4.375,2.75,0.0,27,4,0.4,0.2,0.205,0.8456,1.1716,-0.3333,-1.15,0.125,0.1002,away_win
0.7075,0.6663,2.125,0.875,0.625,1.75,0.2929,0.4259,17.5,12.25,5.125,3.125,6.0,4.75,1.375,2.875,0.375,8,3,0.6,0.7,0.1213,1.4665,0.8857,0.4167,-0.25,0.0413,-0.133,away_win
0.4163,0.6663,1.125,1.375,1.75,1.625,0.3182,0.4356,11.0,11.5,3.5,4.625,3.75,3.75,2.75,2.75,0.25,9,7,0.5,0.5,-0.17,0.8516,1.1202,-0.1,-0.1,-0.25,-0.1174,away_win
0.9163,0.9163,2.375,0.125,0.875,2.5,0.3226,0.3776,19.375,8.125,6.25,2.625,6.5,3.0,1.125,2.75,0.5,2,1,0.7,0.9,0.08,1.6703,0.8215,0.9,-0.05,0.0,-0.055,home_win
0.2488,0.3325,1.375,1.625,2.0,0.75,0.2929,0.3878,12.375,12.875,3.625,3.625,5.125,6.125,1.875,2.0,0.25,12,22,0.3,0.1,-0.0037,0.8324,1.0484,-0.0833,0.5,-0.0837,-0.0949,home_win
0.6663,0.2913,1.25,1.5,0.625,0.875,0.3718,0.3797,9.75,14.75,3.625,5.375,3.625,7.125,2.125,2.375,0.5,10,30,0.7,0.0,0.455,1.1445,1.1639,-0.0909,1.0,0.375,-0.0079,home_win
0.4988,0.5413,1.25,1.0,0.375,1.125,0.3889,0.2828,13.5,10.625,5.25,3.25,5.375,3.375,2.125,2.5,0.5,5,17,0.5,0.2,0.0375,1.4128,0.8946,0.1111,0.6,-0.0425,0.1061,home_win
0.3738,0.4575,1.0,1.25,1.5,1.875,0.2857,0.3387,11.375,10.125,3.25,4.25,4.75,4.25,4.125,4.0,0.5,4,6,0.2,0.2,-0.0037,0.8171,0.9668,-0.1111,0.1,-0.0837,-0.053,draw
0.3325,0.6663,1.0,0.75,1.625,2.125,0.3913,0.2923,8.625,8.625,3.375,1.875,2.125,3.125,3.125,3.0,0.25,11,8,0.2,0.3,-0.2537,0.7982,0.6842,0.1429,-0.15,-0.3337,0.099,draw
0.6663,0.4163,1.5,1.5,0.875,1.25,0.4242,0.2812,12.375,10.875,5.25,3.875,5.25,4.5,3.25,3.125,0.875,3,18,0.6,0.3,0.33,1.3151,0.9885,0.0,0.75,0.25,0.143,draw
0.2488,0.6663,0.5,0.75,2.0,1.25,0.2,0.3553,8.125,13.0,1.625,3.875,3.375,5.125,3.0,2.5,0.0,26,10,0.2,0.3,-0.3375,0.4583,0.9543,-0.2,-0.8,-0.4175,-0.1553,draw
0.3325,0.375,0.75,1.75,1.375,1.0,0.34,0.3111,12.5,11.0,4.25,4.5,4.625,3.75,2.25,2.875,0.1667,22,9,0.1,0.2,0.0375,0.8578,1.1247,-0.4,-0.65,-0.0425,0.0289,home_win
0.6663,0.3325,1.75,1.25,1.5,0.875,0.4574,0.4133,11.75,10.75,5.375,2.875,5.5,3.875,3.375,3.875,1.0,7,27,0.5,0.2,0.4138,1.2751,0.8748,0.1667,1.0,0.3337,0.0441,home_win
0.1237,0.9163,0.75,0.875,2.25,2.5,0.3387,0.291,7.75,11.25,2.625,3.25,3.5,3.875,3.75,2.0,0.0,23,2,0.2,0.8,-0.7125,0.5634,0.9624,-0.0769,-1.05,-0.7925,0.0477,away_win
0.2913,0.3325,0.875,1.75,1.625,1.5,0.358,0.3714,10.125,10.5,3.625,4.25,4.625,4.75,3.625,2.625,0.5,30,25,0.4,0.1,0.0387,0.78,1.0239,-0.3333,-0.25,-0.0413,-0.0134,home_win
0.4163,0.3325,0.875,1.75,1.125,1.25,0.2574,0.2885,12.625,12.875,3.25,4.25,5.125,4.5,3.375,3.125,0.3333,17,12,0.5,0.1,0.1638,0.8272,1.0456,-0.3333,-0.25,0.0837,-0.0311,home_win
0.875,0.4988,2.625,0.375,0.5,1.125,0.3786,0.4273,17.5,12.125,6.625,2.875,6.25,5.25,2.125,3.125,0.75,1,5,0.6,0.5,0.4562,1.9211,0.7552,0.75,0.2,0.3762,-0.0487,home_win
0.3325,0.29,1.125,1.75,1.625,0.5,0.2745,0.2029,12.75,15.125,3.5,6.0,6.0,5.625,1.875,2.375,0.5,18,26,0.2,0.3,0.1225,0.8215,1.3891,-0.2174,0.4,0.0425,0.0716,home_win
0.4163,0.7913,1.125,1.0,1.375,1.75,0.3689,0.4592,12.875,11.5,4.75,4.25,4.75,3.625,2.125,3.0,0.1667,22,7,0.2,0.6,-0.295,1.0073,1.0527,0.0588,-0.75,-0.375,-0.0903,home_win
0.4988,0.3325,2.0,1.125,1.25,0.75,0.3701,0.3649,15.875,11.5,5.875,3.375,6.0,4.875,3.625,3.0,0.5,6,27,0.4,0.2,0.2463,1.3322,0.9322,0.28,1.05,0.1663,0.0052,away_win
0.9163,0.3738,2.375,1.5,0.75,1.0,0.3047,0.3187,16.0,16.0,4.875,5.5,4.875,5.625,1.125,3.0,0.75,2,4,0.7,0.3,0.6225,1.5548,1.1999,0.2258,0.1,0.5425,-0.014,home_win
0.3325,0.0825,1.25,2.5,1.625,0.625,0.3333,0.3559,12.0,15.5,4.0,7.125,4.625,6.375,1.75,2.0,0.0,12,23,0.3,0.2,0.33,0.9027,1.5196,-0.3333,0.55,0.25,-0.0226,draw
0.5825,0.7075,1.0,0.75,0.625,1.625,0.3375,0.4184,10.0,12.0,3.375,3.375,4.625,4.875,1.125,2.25,0.125,10,3,0.8,0.7,-0.045,1.0427,0.9118,0.1429,-0.35,-0.125,-0.0809,away_win
0.2075,0.4163,1.375,1.125,2.0,0.75,0.3551,0.2745,13.375,10.375,4.75,4.125,3.5,4.125,2.375,2.0,0.5,25,17,0.3,0.2,-0.1287,0.9361,1.0361,0.1,-0.4,-0.2087,0.0806,draw
0.3738,0.375,0.875,1.75,0.75,1.125,0.4479,0.3537,12.0,13.125,5.375,4.5,5.0,6.25,2.125,2.625,0.5,5,30,0.5,0.0,0.0788,1.135,1.1014,-0.3333,1.25,-0.0012,0.0942,home_win
0.875,0.5825,2.5,1.0,0.375,2.25,0.3617,0.303,17.625,8.75,6.375,2.375,6.5,3.625,2.0,3.625,0.5,1,8,0.6,0.3,0.3725,1.9595,0.7471,0.4286,0.35,0.2925,0.0587,home_win
0.375,0.3738,1.0,1.5,1.75,1.125,0.3196,0.3836,12.125,15.375,3.875,5.375,4.125,5.25,2.625,3.25,0.25,9,11,0.4,0.2,0.0812,0.8547,1.1569,-0.2,0.1,0.0012,-0.064,draw
0.3325,0.3738,0.75,1.5,1.25,1.375,0.3733,0.3511,9.375,12.75,3.5,4.25,4.625,4.875,3.5,3.0,0.5,27,12,0.4,0.1,0.0387,0.7931,1.0081,-0.3333,-0.75,-0.0413,0.0222,draw
0.25,0.2913,1.0,1.875,1.875,1.0,0.3256,0.2913,10.75,9.25,3.5,4.25,4.375,3.625,2.75,2.625,0.5,30,9,0.5,0.2,0.0387,0.7574,1.0896,-0.3043,-1.05,-0.0413,0.0343,home_win
0.29,0.7075,0.625,0.875,1.875,1.75,0.1746,0.3936,7.875,12.625,1.375,3.625,3.75,5.0,2.75,2.0,0.0,26,3,0.1,0.7,-0.3375,0.4726,0.9504,-0.1667,-1.15,-0.4175,-0.219,home_win
0.3738,0.4575,1.0,1.5,1.625,1.75,0.2989,0.3391,10.875,10.0,3.25,3.75,4.75,3.5,3.75,3.375,0.75,4,18,0.2,0.3,-0.0037,0.8089,0.9538,-0.2,0.7,-0.0837,-0.0402,away_win
0.4988,0.875,2.125,0.375,1.375,2.5,0.375,0.3858,16.0,7.625,6.0,2.375,5.875,2.625,3.5,2.0,0.125,6,1,0.4,0.8,-0.2962,1.3549,0.8252,0.7,-0.25,-0.3762,-0.0108,away_win
0.4575,0.5413,0.875,0.875,1.125,1.25,0.2828,0.3558,12.375,13.5,3.5,3.0,6.125,5.125,3.25,2.25,0.0,17,22,0.5,0.1,-0.0037,0.8697,0.8352,0.0,0.25,-0.0837,-0.073,home_win
0.9163,0.2488,2.375,2.0,0.75,1.5,0.3071,0.3495,15.875,11.0,4.875,4.25,4.5,5.125,1.25,2.25,0.5,2,25,0.7,0.0,0.7475,1.555,1.0368,0.0857,1.15,0.6675,-0.0424,draw
0.4575,0.4575,1.75,0.875,1.5,1.125,0.2991,0.4375,14.625,13.375,4.375,3.125,5.125,6.0,1.375,2.875,0.25,8,5,0.5,0.4,0.08,1.0842,0.8553,0.3333,-0.15,0.0,-0.1384,home_win
0.6663,0.4575,1.625,0.875,1.125,1.0,0.3853,0.3333,13.625,12.625,5.25,3.5,6.875,5.0,3.25,1.75,0.375,7,10,0.5,0.3,0.2888,1.2733,0.8959,0.3,0.15,0.2087,0.052,away_win
0.1237,0.3738,0.875,1.625,2.625,1.25,0.3571,0.3913,7.0,16.125,2.5,5.25,3.625,6.0,3.75,2.75,0.3333,23,11,0.2,0.2,-0.17,0.5617,1.1511,-0.3,-0.6,-0.25,-0.0342,away_win
0.2487,0.5825,1.5,1.375,2.0,1.875,0.3366,0.3361,12.625,8.5,4.25,3.0,3.375,3.75,2.5,3.5,0.25,25,8,0.3,0.3,-0.2537,0.9186,0.8968,0.0435,-0.85,-0.3337,0.0005,home_win
0.4988,0.415,1.25,1.75,1.0,1.0,0.3714,0.2727,8.75,16.875,3.25,6.625,2.75,6.25,2.875,2.75,0.5,11,26,0.1,0.3,0.1638,0.9515,1.3519,-0.1667,0.75,0.0837,0.0987,draw
0.4163,0.1237,1.125,2.25,1.125,0.875,0.3402,0.4098,12.125,14.75,4.125,6.25,5.5,5.75,2.25,2.125,0.0,22,23,0.3,0.1,0.3725,0.9673,1.3315,-0.3333,0.05,0.2925,-0.0696,home_win
0.1663,0.4575,0.75,1.0,2.25,0.875,0.2745,0.3019,12.75,10.625,3.5,4.0,5.125,5.25,2.5,2.375,0.375,9,17,0.4,0.2,-0.2112,0.6724,0.9873,-0.1429,0.4,-0.2913,-0.0274,away_win
0.875,0.375,2.25,1.875,0.375,1.375,0.3607,0.3441,15.25,12.125,5.5,4.125,5.625,7.5,2.375,2.0,1.0,1,30,0.7,0.0,0.58,1.8238,1.0555,0.0909,1.45,0.5,0.0166,home_win
0.6663,0.29,1.875,1.625,1.125,1.375,0.3936,0.3587,11.75,12.125,4.625,4.625,4.75,4.875,3.375,3.125,0.5,3,12,0.5,0.1,0.4562,1.2711,1.0405,0.0714,0.45,0.3762,0.0349,draw
